Detected CSV format: v2.1 (with device arch and worker core count)
Using architecture from CSV: blackhole
Architecture: blackhole, Worker cores: 120
Sorting CSV by 'HOST START TS' column...
Using operations after 'decode_1_start'.
Using operations until 'decode_1_end'.
Detected data from 32 devices. Merging device data...

🚀 Performance Report 🚀
========================

ID      Total %  Bound  OP Code                                                 Device   Device Time  Op-to-Op Gap   Cores  DRAM      DRAM %  FLOPs        FLOPs %  Math Fidelity            
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    23    0.0 %         AllGatherDeviceOperation                                      0       143 μs                    20                                                       FP32 => FP32
    41    0.0 %         ReshapeViewDeviceOperation                                    9        20 μs      12,029 μs    120                                                       FP32 => FP32
    82    0.0 %         UntilizeWithUnpaddingDeviceOperation                         12         8 μs      26,514 μs    103                                                       FP32 => FP32
   125    0.0 %         SliceDeviceOperation                                         26         1 μs       8,123 μs      1                                                       FP32 => FP32
   150    0.0 %         TilizeWithValPaddingDeviceOperation                          31        20 μs      17,351 μs      1                                                       FP32 => FP32
   185    0.0 %         UntilizeWithUnpaddingDeviceOperation                         21         5 μs      14,099 μs      1                                                       FP32 => FP32
   205    0.0 %         UntilizeWithUnpaddingDeviceOperation                          6         9 μs       1,384 μs    103                                                       FP32 => FP32
   231    0.0 %         SliceDeviceOperation                                         11         1 μs         731 μs      1                                                       FP32 => FP32
   271    0.0 %         TilizeWithValPaddingDeviceOperation                          15        20 μs       1,392 μs      1                                                       FP32 => FP32
   310    0.0 %         UntilizeWithUnpaddingDeviceOperation                         31         5 μs         141 μs      1                                                       FP32 => FP32
   339    0.0 %         UntilizeWithUnpaddingDeviceOperation                         28         8 μs         134 μs    103                                                       FP32 => FP32
   384    0.0 %         SliceDeviceOperation                                         18         1 μs         638 μs      1                                                       FP32 => FP32
   401    0.0 %         TilizeWithValPaddingDeviceOperation                          13        20 μs       1,396 μs      1                                                       FP32 => FP32
   448    0.0 %         UntilizeWithUnpaddingDeviceOperation                         18         5 μs         134 μs      1                                                       FP32 => FP32
   469    0.0 %         UntilizeWithUnpaddingDeviceOperation                         30         8 μs         133 μs    103                                                       FP32 => FP32
   499    0.0 %         SliceDeviceOperation                                         28         1 μs         669 μs      1                                                       FP32 => FP32
   534    0.0 %         TilizeWithValPaddingDeviceOperation                          31        20 μs       1,343 μs      1                                                       FP32 => FP32
   574    0.0 %         UntilizeWithUnpaddingDeviceOperation                         27         5 μs         153 μs      1                                                       FP32 => FP32
   593    0.0 %         UntilizeWithUnpaddingDeviceOperation                         13         8 μs         134 μs    103                                                       FP32 => FP32
   635    0.0 %         SliceDeviceOperation                                         24         1 μs         661 μs      1                                                       FP32 => FP32
   662    0.0 %         TilizeWithValPaddingDeviceOperation                          31        20 μs       1,296 μs      1                                                       FP32 => FP32
   688    0.0 %         UntilizeWithUnpaddingDeviceOperation                         14         5 μs         144 μs      1                                                       FP32 => FP32
   733    0.0 %         UntilizeWithUnpaddingDeviceOperation                         26         8 μs         129 μs    103                                                       FP32 => FP32
   746    0.0 %         SliceDeviceOperation                                          8         1 μs         747 μs      1                                                       FP32 => FP32
   783    0.0 %         TilizeWithValPaddingDeviceOperation                          15        20 μs       1,312 μs      1                                                       FP32 => FP32
   825    0.0 %         UntilizeWithUnpaddingDeviceOperation                         21         5 μs         139 μs      1                                                       FP32 => FP32
