Detected CSV format: v2.1 (with device arch and worker core count)
Using architecture from CSV: blackhole
Architecture: blackhole, Worker cores: 120
Sorting CSV by 'HOST START TS' column...
Specified staring signpost 'decode_1' not found.
Using operations until 'decode_1_end'.
Detected data from 32 devices. Merging device data...

🚀 Performance Report 🚀
========================

ID      Total %  Bound  OP Code                                                 Device   Device Time  Op-to-Op Gap   Cores  DRAM      DRAM %  FLOPs        FLOPs %  Math Fidelity            
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    23    0.0 %         AllGatherDeviceOperation                                      0       142 μs                    20                                                       FP32 => FP32
    55    0.0 %         ReshapeViewDeviceOperation                                   23        20 μs      11,919 μs    120                                                       FP32 => FP32
    85    0.0 %         UntilizeWithUnpaddingDeviceOperation                         30         8 μs      26,691 μs    103                                                       FP32 => FP32
   127    0.0 %         SliceDeviceOperation                                         19         1 μs       7,686 μs      1                                                       FP32 => FP32
   150    0.0 %         TilizeWithValPaddingDeviceOperation                          31        20 μs      17,191 μs      1                                                       FP32 => FP32
   171    0.0 %         UntilizeWithUnpaddingDeviceOperation                          4         5 μs      13,442 μs      1                                                       FP32 => FP32
   223    0.0 %         UntilizeWithUnpaddingDeviceOperation                         19         8 μs       1,413 μs    103                                                       FP32 => FP32
   251    0.0 %         SliceDeviceOperation                                         24         1 μs         727 μs      1                                                       FP32 => FP32
   286    0.0 %         TilizeWithValPaddingDeviceOperation                          27        20 μs       1,390 μs      1                                                       FP32 => FP32
   306    0.0 %         UntilizeWithUnpaddingDeviceOperation                         12         5 μs         141 μs      1                                                       FP32 => FP32
   326    0.0 %         UntilizeWithUnpaddingDeviceOperation                          3         8 μs         133 μs    103                                                       FP32 => FP32
   370    0.0 %         SliceDeviceOperation                                         12         1 μs         668 μs      1                                                       FP32 => FP32
   406    0.0 %         TilizeWithValPaddingDeviceOperation                          31        20 μs       1,398 μs      1                                                       FP32 => FP32
   449    0.0 %         UntilizeWithUnpaddingDeviceOperation                         17         5 μs         134 μs      1                                                       FP32 => FP32
   465    0.0 %         UntilizeWithUnpaddingDeviceOperation                         13         8 μs         128 μs    103                                                       FP32 => FP32
   498    0.0 %         SliceDeviceOperation                                         12         1 μs         666 μs      1                                                       FP32 => FP32
   523    0.0 %         TilizeWithValPaddingDeviceOperation                           4        20 μs       1,341 μs      1                                                       FP32 => FP32
   553    0.0 %         UntilizeWithUnpaddingDeviceOperation                          9         5 μs         147 μs      1                                                       FP32 => FP32
   594    0.0 %         UntilizeWithUnpaddingDeviceOperation                         12         8 μs         137 μs    103                                                       FP32 => FP32
   630    0.0 %         SliceDeviceOperation                                         31         1 μs         650 μs      1                                                       FP32 => FP32
   660    0.0 %         TilizeWithValPaddingDeviceOperation                          29        20 μs       1,321 μs      1                                                       FP32 => FP32
   681    0.0 %         UntilizeWithUnpaddingDeviceOperation                          9         5 μs         140 μs      1                                                       FP32 => FP32
   715    0.0 %         UntilizeWithUnpaddingDeviceOperation                          4         8 μs         126 μs    103                                                       FP32 => FP32
   750    0.0 %         SliceDeviceOperation                                          7         1 μs         642 μs      1                                                       FP32 => FP32
   798    0.0 %         TilizeWithValPaddingDeviceOperation                          27        20 μs       1,301 μs      1                                                       FP32 => FP32
   824    0.0 %         UntilizeWithUnpaddingDeviceOperation                         22         5 μs         145 μs      1                                                       FP32 => FP32
