Detected CSV format: v2.1 (with device arch and worker core count)
Using architecture from CSV: blackhole
Architecture: blackhole, Worker cores: 120
Sorting CSV by 'HOST START TS' column...
Using operations after 'decode_1_start'.
Using operations until 'decode_1_end'.
Detected data from 32 devices. Merging device data...

🚀 Performance Report 🚀
========================

ID      Total %  Bound  OP Code                                                 Device   Device Time  Op-to-Op Gap   Cores  DRAM      DRAM %  FLOPs        FLOPs %  Math Fidelity            
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    23    0.0 %         AllGatherDeviceOperation                                      0       141 μs                    20                                                       FP32 => FP32
    61    0.0 %         ReshapeViewDeviceOperation                                   26        20 μs      12,384 μs    120                                                       FP32 => FP32
    92    0.0 %         UntilizeWithUnpaddingDeviceOperation                         25         8 μs      26,610 μs    103                                                       FP32 => FP32
   112    0.0 %         SliceDeviceOperation                                         14         1 μs       8,159 μs      1                                                       FP32 => FP32
   134    0.0 %         TilizeWithValPaddingDeviceOperation                           3        20 μs      16,654 μs      1                                                       FP32 => FP32
   187    0.0 %         UntilizeWithUnpaddingDeviceOperation                         24         5 μs      14,451 μs      1                                                       FP32 => FP32
   208    0.0 %         UntilizeWithUnpaddingDeviceOperation                         14         9 μs       1,447 μs    103                                                       FP32 => FP32
   228    0.0 %         SliceDeviceOperation                                          1         1 μs         710 μs      1                                                       FP32 => FP32
   277    0.0 %         TilizeWithValPaddingDeviceOperation                          30        20 μs       1,406 μs      1                                                       FP32 => FP32
   314    0.0 %         UntilizeWithUnpaddingDeviceOperation                         20         5 μs         135 μs      1                                                       FP32 => FP32
   337    0.0 %         UntilizeWithUnpaddingDeviceOperation                         13         8 μs         128 μs    103                                                       FP32 => FP32
   376    0.0 %         SliceDeviceOperation                                         22         1 μs         691 μs      1                                                       FP32 => FP32
   404    0.0 %         TilizeWithValPaddingDeviceOperation                          29        20 μs       1,395 μs      1                                                       FP32 => FP32
   440    0.0 %         UntilizeWithUnpaddingDeviceOperation                         22         5 μs         139 μs      1                                                       FP32 => FP32
   475    0.0 %         UntilizeWithUnpaddingDeviceOperation                         24         8 μs         139 μs    103                                                       FP32 => FP32
   489    0.0 %         SliceDeviceOperation                                          9         1 μs         655 μs      1                                                       FP32 => FP32
   542    0.0 %         TilizeWithValPaddingDeviceOperation                          27        20 μs       1,388 μs      1                                                       FP32 => FP32
   573    0.0 %         UntilizeWithUnpaddingDeviceOperation                         26         5 μs         140 μs      1                                                       FP32 => FP32
   587    0.0 %         UntilizeWithUnpaddingDeviceOperation                          4         8 μs         133 μs    103                                                       FP32 => FP32
   634    0.0 %         SliceDeviceOperation                                         20         1 μs         644 μs      1                                                       FP32 => FP32
   671    0.0 %         TilizeWithValPaddingDeviceOperation                          19        20 μs       1,339 μs      1                                                       FP32 => FP32
   702    0.0 %         UntilizeWithUnpaddingDeviceOperation                         27         5 μs         145 μs      1                                                       FP32 => FP32
   721    0.0 %         UntilizeWithUnpaddingDeviceOperation                         13         9 μs         132 μs    103                                                       FP32 => FP32
   769    0.0 %         SliceDeviceOperation                                         17         1 μs         733 μs      1                                                       FP32 => FP32
   790    0.0 %         TilizeWithValPaddingDeviceOperation                          31        20 μs       1,348 μs      1                                                       FP32 => FP32
   804    0.0 %         UntilizeWithUnpaddingDeviceOperation                          1         5 μs         148 μs      1                                                       FP32 => FP32
   854    0.0 %         UntilizeWithUnpaddingDeviceOperation                         31         8 μs         142 μs    103                                                       FP32 => FP32
   897    0.0 %         SliceDeviceOperation                                         17         1 μs         669 μs      1                                                       FP32 => FP32
   916    0.0 %         TilizeWithValPaddingDeviceOperation                          29        20 μs       1,342 μs      1                                                       FP32 => FP32
   932    0.0 %         UntilizeWithUnpaddingDeviceOperation                          1         5 μs         144 μs      1                                                       FP32 => FP32
   984    0.0 %         UntilizeWithUnpaddingDeviceOperation                         22         8 μs         130 μs    103                                                       FP32 => FP32
  1006    0.0 %         SliceDeviceOperation                                          7         1 μs         680 μs      1                                                       FP32 => FP32
  1045    0.0 %         TilizeWithValPaddingDeviceOperation                          30        20 μs       1,336 μs      1                                                       FP32 => FP32
  1080    0.0 %         UntilizeWithUnpaddingDeviceOperation                         22         5 μs         141 μs      1                                                       FP32 => FP32
  1097    0.0 %         UntilizeWithUnpaddingDeviceOperation                          9         8 μs         131 μs    103                                                       FP32 => FP32
  1151    0.0 %         SliceDeviceOperation                                         19         1 μs         679 μs      1                                                       FP32 => FP32
  1174    0.0 %         TilizeWithValPaddingDeviceOperation                          31        20 μs       1,354 μs      1                                                       FP32 => FP32
  1199    0.0 %         UntilizeWithUnpaddingDeviceOperation                         15         5 μs         135 μs      1                                                       FP32 => FP32
  1244    0.0 %         UntilizeWithUnpaddingDeviceOperation                         25         9 μs         132 μs    103                                                       FP32 => FP32
  1269    0.0 %         SliceDeviceOperation                                         30         1 μs         636 μs      1                                                       FP32 => FP32
  1301    0.0 %         TilizeWithValPaddingDeviceOperation                          30        20 μs       1,343 μs      1                                                       FP32 => FP32
  1321    0.0 %         UntilizeWithUnpaddingDeviceOperation                          9         5 μs         142 μs      1                                                       FP32 => FP32
  1365    0.0 %         UntilizeWithUnpaddingDeviceOperation                         30         8 μs         124 μs    103                                                       FP32 => FP32
  1394    0.0 %         SliceDeviceOperation                                         12         1 μs         663 μs      1                                                       FP32 => FP32
  1428    0.0 %         TilizeWithValPaddingDeviceOperation                          29        20 μs       1,345 μs      1                                                       FP32 => FP32
  1447    0.0 %         UntilizeWithUnpaddingDeviceOperation                         11         5 μs         143 μs      1                                                       FP32 => FP32
  1488    0.0 %         UntilizeWithUnpaddingDeviceOperation                         14         8 μs         129 μs    103                                                       FP32 => FP32
  1535    0.0 %         SliceDeviceOperation                                         19         1 μs         700 μs      1                                                       FP32 => FP32
