Detected CSV format: v2.1 (with device arch and worker core count)
Using architecture from CSV: blackhole
Architecture: blackhole, Worker cores: 120
Sorting CSV by 'HOST START TS' column...
Using operations after 'decode_1_start'.
Using operations until 'decode_1_end'.
Detected data from 32 devices. Merging device data...

🚀 Performance Report 🚀
========================

ID      Total %  Bound  OP Code                                                 Device   Device Time  Op-to-Op Gap   Cores  DRAM      DRAM %  FLOPs        FLOPs %  Math Fidelity            
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    23    0.0 %         AllGatherDeviceOperation                                      0       141 μs                    20                                                       FP32 => FP32
    46    0.0 %         ReshapeViewDeviceOperation                                    7        20 μs      11,600 μs    120                                                       FP32 => FP32
    81    0.0 %         UntilizeWithUnpaddingDeviceOperation                         13         8 μs      26,414 μs    103                                                       FP32 => FP32
   117    0.0 %         SliceDeviceOperation                                         30         1 μs       8,850 μs      1                                                       FP32 => FP32
   153    0.0 %         TilizeWithValPaddingDeviceOperation                          21        20 μs      16,626 μs      1                                                       FP32 => FP32
   191    0.0 %         UntilizeWithUnpaddingDeviceOperation                         19         5 μs      12,797 μs      1                                                       FP32 => FP32
   201    0.0 %         UntilizeWithUnpaddingDeviceOperation                          9         9 μs       1,419 μs    103                                                       FP32 => FP32
   246    0.0 %         SliceDeviceOperation                                         31         1 μs         702 μs      1                                                       FP32 => FP32
   286    0.0 %         TilizeWithValPaddingDeviceOperation                          27        20 μs       1,375 μs      1                                                       FP32 => FP32
   301    0.0 %         UntilizeWithUnpaddingDeviceOperation                          6         5 μs         138 μs      1                                                       FP32 => FP32
   329    0.0 %         UntilizeWithUnpaddingDeviceOperation                          9         8 μs         139 μs    103                                                       FP32 => FP32
   360    0.0 %         SliceDeviceOperation                                         10         1 μs         764 μs      1                                                       FP32 => FP32
   406    0.0 %         TilizeWithValPaddingDeviceOperation                          31        20 μs       1,367 μs      1                                                       FP32 => FP32
   420    0.0 %         UntilizeWithUnpaddingDeviceOperation                          1         5 μs         137 μs      1                                                       FP32 => FP32
   454    0.0 %         UntilizeWithUnpaddingDeviceOperation                          3         8 μs         131 μs    103                                                       FP32 => FP32
   514    0.0 %         SliceDeviceOperation                                         16         1 μs         574 μs      1                                                       FP32 => FP32
   527    0.0 %         TilizeWithValPaddingDeviceOperation                          15        20 μs       1,363 μs      1                                                       FP32 => FP32
   564    0.0 %         UntilizeWithUnpaddingDeviceOperation                         29         5 μs         140 μs      1                                                       FP32 => FP32
   594    0.0 %         UntilizeWithUnpaddingDeviceOperation                         12         8 μs         137 μs    103                                                       FP32 => FP32
   638    0.0 %         SliceDeviceOperation                                         27         1 μs         627 μs      1                                                       FP32 => FP32
   657    0.0 %         TilizeWithValPaddingDeviceOperation                          13        20 μs       1,308 μs      1                                                       FP32 => FP32
   701    0.0 %         UntilizeWithUnpaddingDeviceOperation                         26         5 μs         144 μs      1                                                       FP32 => FP32
   736    0.0 %         UntilizeWithUnpaddingDeviceOperation                         18         8 μs         131 μs    103                                                       FP32 => FP32
   751    0.0 %         SliceDeviceOperation                                         15         1 μs         713 μs      1                                                       FP32 => FP32
   798    0.0 %         TilizeWithValPaddingDeviceOperation                          27        20 μs       1,354 μs      1                                                       FP32 => FP32
   804    0.0 %         UntilizeWithUnpaddingDeviceOperation                          1         5 μs         148 μs      1                                                       FP32 => FP32
   849    0.0 %         UntilizeWithUnpaddingDeviceOperation                         13         8 μs         131 μs    103                                                       FP32 => FP32
   872    0.0 %         SliceDeviceOperation                                         10         1 μs         602 μs      1                                                       FP32 => FP32
   926    0.0 %         TilizeWithValPaddingDeviceOperation                          27        20 μs       1,341 μs      1                                                       FP32 => FP32
