Detected CSV format: v2.1 (with device arch and worker core count)
Using architecture from CSV: blackhole
Architecture: blackhole, Worker cores: 120
Sorting CSV by 'HOST START TS' column...
Using operations after 'decode_1_start'.
Using operations until 'decode_1_end'.
Detected data from 32 devices. Merging device data...

🚀 Performance Report 🚀
========================

ID      Total %  Bound  OP Code                                                 Device   Device Time  Op-to-Op Gap   Cores  DRAM      DRAM %  FLOPs        FLOPs %  Math Fidelity            
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    23    0.0 %         AllGatherDeviceOperation                                      0       143 μs                    20                                                       FP32 => FP32
    62    0.0 %         ReshapeViewDeviceOperation                                   27        21 μs      11,510 μs    120                                                       FP32 => FP32
    90    0.0 %         UntilizeWithUnpaddingDeviceOperation                         20         8 μs      26,336 μs    103                                                       FP32 => FP32
   105    0.0 %         SliceDeviceOperation                                          9         1 μs       8,167 μs      1                                                       FP32 => FP32
   143    0.0 %         TilizeWithValPaddingDeviceOperation                          15        20 μs      16,702 μs      1                                                       FP32 => FP32
   183    0.0 %         UntilizeWithUnpaddingDeviceOperation                         23         5 μs      12,917 μs      1                                                       FP32 => FP32
   198    0.0 %         UntilizeWithUnpaddingDeviceOperation                          3         9 μs       1,418 μs    103                                                       FP32 => FP32
   237    0.0 %         SliceDeviceOperation                                          6         1 μs         665 μs      1                                                       FP32 => FP32
   286    0.0 %         TilizeWithValPaddingDeviceOperation                          27        20 μs       1,345 μs      1                                                       FP32 => FP32
   312    0.0 %         UntilizeWithUnpaddingDeviceOperation                         22         5 μs         130 μs      1                                                       FP32 => FP32
   352    0.0 %         UntilizeWithUnpaddingDeviceOperation                         18         8 μs         124 μs    103                                                       FP32 => FP32
   359    0.0 %         SliceDeviceOperation                                         11         1 μs         634 μs      1                                                       FP32 => FP32
   394    0.0 %         TilizeWithValPaddingDeviceOperation                           8        20 μs       1,352 μs      1                                                       FP32 => FP32
   437    0.0 %         UntilizeWithUnpaddingDeviceOperation                         30         5 μs         130 μs      1                                                       FP32 => FP32
   480    0.0 %         UntilizeWithUnpaddingDeviceOperation                         18         8 μs         123 μs    103                                                       FP32 => FP32
   507    0.0 %         SliceDeviceOperation                                         24         1 μs         639 μs      1                                                       FP32 => FP32
   532    0.0 %         TilizeWithValPaddingDeviceOperation                          29        20 μs       1,314 μs      1                                                       FP32 => FP32
   574    0.0 %         UntilizeWithUnpaddingDeviceOperation                         27         5 μs         129 μs      1                                                       FP32 => FP32
   585    0.0 %         UntilizeWithUnpaddingDeviceOperation                          9         8 μs         134 μs    103                                                       FP32 => FP32
   632    0.0 %         SliceDeviceOperation                                         22         1 μs         555 μs      1                                                       FP32 => FP32
   662    0.0 %         TilizeWithValPaddingDeviceOperation                          31        20 μs       1,382 μs      1                                                       FP32 => FP32
   683    0.0 %         UntilizeWithUnpaddingDeviceOperation                          4         5 μs         160 μs      1                                                       FP32 => FP32
   728    0.0 %         UntilizeWithUnpaddingDeviceOperation                         22         8 μs         136 μs    103                                                       FP32 => FP32
   744    0.0 %         SliceDeviceOperation                                         10         1 μs         635 μs      1                                                       FP32 => FP32
   798    0.0 %         TilizeWithValPaddingDeviceOperation                          27        20 μs       1,348 μs      1                                                       FP32 => FP32
   812    0.0 %         UntilizeWithUnpaddingDeviceOperation                          5         5 μs         148 μs      1                                                       FP32 => FP32
   856    0.0 %         UntilizeWithUnpaddingDeviceOperation                         22         8 μs         132 μs    103                                                       FP32 => FP32
   871    0.0 %         SliceDeviceOperation                                         11         1 μs         736 μs      1                                                       FP32 => FP32
   907    0.0 %         TilizeWithValPaddingDeviceOperation                           4        20 μs       1,355 μs      1                                                       FP32 => FP32
   948    0.0 %         UntilizeWithUnpaddingDeviceOperation                         29         5 μs         145 μs      1                                                       FP32 => FP32
   982    0.0 %         UntilizeWithUnpaddingDeviceOperation                         31         8 μs         133 μs    103                                                       FP32 => FP32
  1020    0.0 %         SliceDeviceOperation                                         25         1 μs         591 μs      1                                                       FP32 => FP32
  1056    0.0 %         TilizeWithValPaddingDeviceOperation                          18        20 μs       1,303 μs      1                                                       FP32 => FP32
  1082    0.0 %         UntilizeWithUnpaddingDeviceOperation                         20         5 μs         153 μs      1                                                       FP32 => FP32
  1117    0.0 %         UntilizeWithUnpaddingDeviceOperation                         26         8 μs         136 μs    103                                                       FP32 => FP32
  1152    0.0 %         SliceDeviceOperation                                         18         1 μs         663 μs      1                                                       FP32 => FP32
  1173    0.0 %         TilizeWithValPaddingDeviceOperation                          30        20 μs       1,397 μs      1                                                       FP32 => FP32
  1208    0.0 %         UntilizeWithUnpaddingDeviceOperation                         22         5 μs         146 μs      1                                                       FP32 => FP32
  1243    0.0 %         UntilizeWithUnpaddingDeviceOperation                         24         8 μs         131 μs    103                                                       FP32 => FP32
  1262    0.0 %         SliceDeviceOperation                                          7         1 μs         586 μs      1                                                       FP32 => FP32
  1295    0.0 %         TilizeWithValPaddingDeviceOperation                          15        20 μs       1,362 μs      1                                                       FP32 => FP32
  1328    0.0 %         UntilizeWithUnpaddingDeviceOperation                         14         5 μs         143 μs      1                                                       FP32 => FP32
  1350    0.0 %         UntilizeWithUnpaddingDeviceOperation                          3         8 μs         131 μs    103                                                       FP32 => FP32
  1398    0.0 %         SliceDeviceOperation                                         31         1 μs         640 μs      1                                                       FP32 => FP32
  1441    0.0 %         TilizeWithValPaddingDeviceOperation                          17        20 μs       1,341 μs      1                                                       FP32 => FP32
  1445    0.0 %         UntilizeWithUnpaddingDeviceOperation                          2         5 μs         152 μs      1                                                       FP32 => FP32
  1489    0.0 %         UntilizeWithUnpaddingDeviceOperation                         13         8 μs         130 μs    103                                                       FP32 => FP32
  1520    0.0 %         SliceDeviceOperation                                         14         1 μs         632 μs      1                                                       FP32 => FP32
  1568    0.0 %         TilizeWithValPaddingDeviceOperation                          18        20 μs       1,354 μs      1                                                       FP32 => FP32
  1589    0.0 %         UntilizeWithUnpaddingDeviceOperation                         30         5 μs         142 μs      1                                                       FP32 => FP32
  1622    0.0 %         UntilizeWithUnpaddingDeviceOperation                         31         8 μs         130 μs    103                                                       FP32 => FP32
