Detected CSV format: v2.1 (with device arch and worker core count)
Using architecture from CSV: blackhole
Architecture: blackhole, Worker cores: 120
Sorting CSV by 'HOST START TS' column...
Specified staring signpost 'decode_1' not found.
Using operations until 'decode_1_end'.
Detected data from 32 devices. Merging device data...

🚀 Performance Report 🚀
========================

ID      Total %  Bound  OP Code                                                 Device   Device Time  Op-to-Op Gap   Cores  DRAM      DRAM %  FLOPs        FLOPs %  Math Fidelity            
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    23    0.0 %         AllGatherDeviceOperation                                      0       145 μs                    20                                                       FP32 => FP32
    59    0.0 %         ReshapeViewDeviceOperation                                   24        21 μs      11,849 μs    120                                                       FP32 => FP32
    81    0.0 %         UntilizeWithUnpaddingDeviceOperation                         13         8 μs      26,748 μs    103                                                       FP32 => FP32
   124    0.0 %         SliceDeviceOperation                                         25         1 μs       8,154 μs      1                                                       FP32 => FP32
   150    0.0 %         TilizeWithValPaddingDeviceOperation                          31        20 μs      16,711 μs      1                                                       FP32 => FP32
   172    0.0 %         UntilizeWithUnpaddingDeviceOperation                          5         5 μs      14,332 μs      1                                                       FP32 => FP32
   221    0.0 %         UntilizeWithUnpaddingDeviceOperation                         26         8 μs       1,435 μs    103                                                       FP32 => FP32
   257    0.0 %         SliceDeviceOperation                                         17         1 μs         753 μs      1                                                       FP32 => FP32
   262    0.0 %         TilizeWithValPaddingDeviceOperation                           3        20 μs       1,398 μs      1                                                       FP32 => FP32
   306    0.0 %         UntilizeWithUnpaddingDeviceOperation                         12         5 μs         138 μs      1                                                       FP32 => FP32
   344    0.0 %         UntilizeWithUnpaddingDeviceOperation                         22         8 μs         130 μs    103                                                       FP32 => FP32
   385    0.0 %         SliceDeviceOperation                                         17         1 μs         663 μs      1                                                       FP32 => FP32
   394    0.0 %         TilizeWithValPaddingDeviceOperation                           8        20 μs       1,422 μs      1                                                       FP32 => FP32
   420    0.0 %         UntilizeWithUnpaddingDeviceOperation                          1         5 μs         146 μs      1                                                       FP32 => FP32
   480    0.0 %         UntilizeWithUnpaddingDeviceOperation                         18         8 μs         130 μs    103                                                       FP32 => FP32
   502    0.0 %         SliceDeviceOperation                                         31         1 μs         641 μs      1                                                       FP32 => FP32
   542    0.0 %         TilizeWithValPaddingDeviceOperation                          27        20 μs       1,383 μs      1                                                       FP32 => FP32
   574    0.0 %         UntilizeWithUnpaddingDeviceOperation                         27         5 μs         132 μs      1                                                       FP32 => FP32
   582    0.0 %         UntilizeWithUnpaddingDeviceOperation                          3         8 μs         129 μs    103                                                       FP32 => FP32
   614    0.0 %         SliceDeviceOperation                                          3         1 μs         636 μs      1                                                       FP32 => FP32
   671    0.0 %         TilizeWithValPaddingDeviceOperation                          19        20 μs       1,321 μs      1                                                       FP32 => FP32
   689    0.0 %         UntilizeWithUnpaddingDeviceOperation                         13         5 μs         140 μs      1                                                       FP32 => FP32
   725    0.0 %         UntilizeWithUnpaddingDeviceOperation                         30         8 μs         128 μs    103                                                       FP32 => FP32
   752    0.0 %         SliceDeviceOperation                                         14         1 μs         675 μs      1                                                       FP32 => FP32
   798    0.0 %         TilizeWithValPaddingDeviceOperation                          27        20 μs       1,314 μs      1                                                       FP32 => FP32
   824    0.0 %         UntilizeWithUnpaddingDeviceOperation                         22         5 μs         147 μs      1                                                       FP32 => FP32
   856    0.0 %         UntilizeWithUnpaddingDeviceOperation                         22         8 μs         132 μs    103                                                       FP32 => FP32
