Detected CSV format: v2.1 (with device arch and worker core count)
Using architecture from CSV: blackhole
Architecture: blackhole, Worker cores: 120
Sorting CSV by 'HOST START TS' column...
Using operations after 'decode_1_start'.
Using operations until 'layer_0_start'.
Detected data from 32 devices. Merging device data...

🚀 Performance Report 🚀
========================

ID      Total %  Bound  OP Code                               Device   Device Time  Op-to-Op Gap   Cores  DRAM  DRAM %  FLOPs  FLOPs %  Math Fidelity       
------------------------------------------------------------------------------------------------------------------------------------------------------------
    23    0.0 %         AllGatherDeviceOperation                    0       143 μs                    20                                        FP32 => FP32
    55    0.0 %         ReshapeViewDeviceOperation                 23        20 μs      11,577 μs    120                                        FP32 => FP32
    97    0.0 %         UntilizeWithUnpaddingDeviceOperation       17         8 μs      25,157 μs    103                                        FP32 => FP32
   118    0.0 %         SliceDeviceOperation                       31         1 μs       8,009 μs      1                                        FP32 => FP32
   150    0.0 %         TilizeWithValPaddingDeviceOperation        31        20 μs      16,644 μs      1                                        FP32 => FP32
   180    0.0 %         UntilizeWithUnpaddingDeviceOperation       29         5 μs      13,673 μs      1                                        FP32 => FP32
   213    0.0 %         UntilizeWithUnpaddingDeviceOperation       30         8 μs       1,393 μs    103                                        FP32 => FP32
   244    0.0 %         SliceDeviceOperation                       29         1 μs         690 μs      1                                        FP32 => FP32
   269    0.0 %         TilizeWithValPaddingDeviceOperation         6        20 μs       1,319 μs      1                                        FP32 => FP32
   322    0.0 %         UntilizeWithUnpaddingDeviceOperation       16         5 μs         131 μs      1                                        FP32 => FP32
   342    0.0 %         UntilizeWithUnpaddingDeviceOperation       31         8 μs         138 μs    103                                        FP32 => FP32
   377    0.0 %         SliceDeviceOperation                       21         1 μs         653 μs      1                                        FP32 => FP32
   404    0.0 %         TilizeWithValPaddingDeviceOperation        29        20 μs       1,352 μs      1                                        FP32 => FP32
   437    0.0 %         UntilizeWithUnpaddingDeviceOperation       30         5 μs         143 μs      1                                        FP32 => FP32
   481    0.0 %         UntilizeWithUnpaddingDeviceOperation       17         8 μs         126 μs    103                                        FP32 => FP32
   491    0.0 %         SliceDeviceOperation                        4         1 μs         634 μs      1                                        FP32 => FP32
   533    0.0 %         TilizeWithValPaddingDeviceOperation        30        20 μs       1,344 μs      1                                        FP32 => FP32
   562    0.0 %         UntilizeWithUnpaddingDeviceOperation       12         5 μs         132 μs      1                                        FP32 => FP32
   600    0.0 %         UntilizeWithUnpaddingDeviceOperation       22         8 μs         126 μs    103                                        FP32 => FP32
   639    0.0 %         SliceDeviceOperation                       19         1 μs         684 μs      1                                        FP32 => FP32
   661    0.0 %         TilizeWithValPaddingDeviceOperation        30        20 μs       1,334 μs      1                                        FP32 => FP32
   697    0.0 %         UntilizeWithUnpaddingDeviceOperation       21         5 μs         139 μs      1                                        FP32 => FP32
   737    0.0 %         UntilizeWithUnpaddingDeviceOperation       17         8 μs         132 μs    103                                        FP32 => FP32
   743    0.0 %         SliceDeviceOperation                       11         1 μs         671 μs      1                                        FP32 => FP32
   790    0.0 %         TilizeWithValPaddingDeviceOperation        31        20 μs       1,346 μs      1                                        FP32 => FP32
   811    0.0 %         UntilizeWithUnpaddingDeviceOperation        4         5 μs         149 μs      1                                        FP32 => FP32
   850    0.0 %         UntilizeWithUnpaddingDeviceOperation       12         8 μs         132 μs    103                                        FP32 => FP32
   868    0.0 %         SliceDeviceOperation                        1         1 μs         642 μs      1                                        FP32 => FP32
   911    0.0 %         TilizeWithValPaddingDeviceOperation        15        20 μs       1,343 μs      1                                        FP32 => FP32
   943    0.0 %         UntilizeWithUnpaddingDeviceOperation       15         5 μs         143 μs      1                                        FP32 => FP32
   969    0.0 %         UntilizeWithUnpaddingDeviceOperation        9         8 μs         129 μs    103                                        FP32 => FP32
  1025    0.0 %         SliceDeviceOperation                       17         1 μs         704 μs      1                                        FP32 => FP32
  1046    0.0 %         TilizeWithValPaddingDeviceOperation        31        20 μs       1,345 μs      1                                        FP32 => FP32
  1075    0.0 %         UntilizeWithUnpaddingDeviceOperation       28         5 μs         141 μs      1                                        FP32 => FP32
  1107    0.0 %         UntilizeWithUnpaddingDeviceOperation       28         8 μs         128 μs    103                                        FP32 => FP32
  1145    0.0 %         SliceDeviceOperation                       21         1 μs         673 μs      1                                        FP32 => FP32
  1172    0.0 %         TilizeWithValPaddingDeviceOperation        29        20 μs       1,354 μs      1                                        FP32 => FP32
  1218    0.0 %         UntilizeWithUnpaddingDeviceOperation       16         5 μs         146 μs      1                                        FP32 => FP32
  1244    0.0 %         UntilizeWithUnpaddingDeviceOperation       25         9 μs         127 μs    103                                        FP32 => FP32
  1272    0.0 %         SliceDeviceOperation                       22         1 μs         641 μs      1                                        FP32 => FP32
  1310    0.0 %         TilizeWithValPaddingDeviceOperation        27        20 μs       1,334 μs      1                                        FP32 => FP32
  1337    0.0 %         UntilizeWithUnpaddingDeviceOperation       21         5 μs         136 μs      1                                        FP32 => FP32
  1368    0.0 %         UntilizeWithUnpaddingDeviceOperation       22         8 μs         127 μs    103                                        FP32 => FP32
  1385    0.0 %         SliceDeviceOperation                        9         1 μs         928 μs      1                                        FP32 => FP32
  1429    0.0 %         TilizeWithValPaddingDeviceOperation        30        20 μs       1,325 μs      1                                        FP32 => FP32
  1471    0.0 %         UntilizeWithUnpaddingDeviceOperation       19         5 μs         140 μs      1                                        FP32 => FP32
  1494    0.0 %         UntilizeWithUnpaddingDeviceOperation       31         8 μs         132 μs    103                                        FP32 => FP32
  1534    0.0 %         SliceDeviceOperation                       27         1 μs         661 μs      1                                        FP32 => FP32
  1557    0.0 %         TilizeWithValPaddingDeviceOperation        30        20 μs       1,352 μs      1                                        FP32 => FP32
  1585    0.0 %         UntilizeWithUnpaddingDeviceOperation       13         5 μs         139 μs      1                                        FP32 => FP32
  1633    0.0 %         UntilizeWithUnpaddingDeviceOperation       17         8 μs         125 μs    103                                        FP32 => FP32
  1664    0.0 %         SliceDeviceOperation                       18         1 μs         642 μs      1                                        FP32 => FP32
  1694    0.0 %         TilizeWithValPaddingDeviceOperation        27        20 μs       1,336 μs      1                                        FP32 => FP32
  1718    0.0 %         UntilizeWithUnpaddingDeviceOperation       31         5 μs         138 μs      1                                        FP32 => FP32
  1755    0.0 %         UntilizeWithUnpaddingDeviceOperation       24         8 μs         125 μs    103                                        FP32 => FP32
  1787    0.0 %         SliceDeviceOperation                       24         1 μs         633 μs      1                                        FP32 => FP32
  1813    0.0 %         TilizeWithValPaddingDeviceOperation        30        20 μs       1,341 μs      1                                        FP32 => FP32
  1833    0.0 %         UntilizeWithUnpaddingDeviceOperation        9         5 μs         135 μs      1                                        FP32 => FP32
  1877    0.0 %         UntilizeWithUnpaddingDeviceOperation       30         8 μs         126 μs    103                                        FP32 => FP32
  1906    0.0 %         SliceDeviceOperation                       12         1 μs       1,639 μs      1                                        FP32 => FP32
  1935    0.0 %         TilizeWithValPaddingDeviceOperation        15        20 μs       1,330 μs      1                                        FP32 => FP32
  1972    0.0 %         UntilizeWithUnpaddingDeviceOperation       29         5 μs         149 μs      1                                        FP32 => FP32
  2006    0.0 %         UntilizeWithUnpaddingDeviceOperation       31         8 μs         128 μs    103                                        FP32 => FP32
  2047    0.0 %         SliceDeviceOperation                       19         1 μs       1,203 μs      1                                        FP32 => FP32
  2073    0.0 %         TilizeWithValPaddingDeviceOperation        21        20 μs       1,321 μs      1                                        FP32 => FP32
  2111    0.0 %         UntilizeWithUnpaddingDeviceOperation       19         5 μs         135 μs      1                                        FP32 => FP32
  2123    0.0 %         UntilizeWithUnpaddingDeviceOperation        4         8 μs         126 μs    103                                        FP32 => FP32
  2172    0.0 %         SliceDeviceOperation                       25         1 μs         629 μs      1                                        FP32 => FP32
  2191    0.0 %         TilizeWithValPaddingDeviceOperation        15        20 μs       1,335 μs      1                                        FP32 => FP32
  2233    0.0 %         UntilizeWithUnpaddingDeviceOperation       21         5 μs         145 μs      1                                        FP32 => FP32
  2256    0.0 %         UntilizeWithUnpaddingDeviceOperation       14         8 μs         128 μs    103                                        FP32 => FP32
  2297    0.0 %         SliceDeviceOperation                       21         1 μs         669 μs      1                                        FP32 => FP32
  2334    0.0 %         TilizeWithValPaddingDeviceOperation        27        20 μs       1,341 μs      1                                        FP32 => FP32
  2348    0.0 %         UntilizeWithUnpaddingDeviceOperation        5         5 μs         144 μs      1                                        FP32 => FP32
  2399    0.0 %         UntilizeWithUnpaddingDeviceOperation       19         8 μs         125 μs    103                                        FP32 => FP32
  2406    0.0 %         SliceDeviceOperation                        3         1 μs         625 μs      1                                        FP32 => FP32
  2452    0.0 %         TilizeWithValPaddingDeviceOperation        29        20 μs       1,373 μs      1                                        FP32 => FP32
  2473    0.0 %         UntilizeWithUnpaddingDeviceOperation        9         5 μs         146 μs      1                                        FP32 => FP32
