Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
24.67,SparseMatmulDeviceOperation (in0:dram_interleaved),5556.18,2,Other,15.19,22.65,18.92,5.28,19.22
14.49,AllGatherDeviceOperation (in0:dram_interleaved),3263.31,24,Other,,,,,
8.32,ReshapeViewDeviceOperation (in0:dram_interleaved),1874.83,50,Other,,,,,
7.46,TilizeWithValPaddingDeviceOperation (in0:dram_interleaved),1679.92,11,TM,,,,,
6.40,ReduceScatterDeviceOperation (in0:dram_interleaved),1441.31,12,DM,,,,,
5.68,MatmulDeviceOperation (in0:dram_interleaved),1278.55,22,Compute,1.66,17.95,6.98,4.89,8.72
5.65,ArgMaxDeviceOperation (in0:dram_interleaved),1272.90,1,Other,,,,,
5.11,PermuteDeviceOperation (in0:dram_interleaved),1151.80,12,TM,,,,,
4.46,AllToAllCombineDeviceOperation (in0:dram_interleaved),1005.34,1,Other,,,,,
4.06,UntilizeDeviceOperation (in0:dram_interleaved),914.83,6,TM,,,,,
2.33,UnaryDeviceOperation (in0:dram_interleaved),525.30,7,Compute,,,,,
1.97,BinaryNgDeviceOperation (in0:dram_interleaved),443.50,33,Compute,,,,,
1.53,TransposeDeviceOperation (in0:dram_interleaved),344.17,14,TM,,,,,
1.01,SliceDeviceOperation (in0:dram_interleaved),228.19,27,TM,,,,,
0.97,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),218.41,22,TM,,,,,
0.92,AllToAllDispatchDeviceOperation (in0:dram_interleaved),207.77,1,Other,,,,,
0.76,MoeExpertTokenRemapDeviceOperation (in0:dram_interleaved),172.00,1,Other,,,,,
0.42,TypecastDeviceOperation (in0:dram_interleaved),94.44,33,TM,,,,,
0.40,LayerNormDeviceOperation (in0:dram_interleaved),89.62,6,Compute,,,,,
0.38,RepeatDeviceOperation (in0:dram_interleaved),85.37,14,Other,,,,,
0.34,ConcatDeviceOperation (in0:dram_interleaved),76.17,7,TM,,,,,
0.33,LayerNormPreAllGatherDeviceOperation (in0:dram_interleaved),75.21,5,Other,,,,,
0.31,FullDeviceOperation,69.44,1,Other,,,,,
0.26,CopyDeviceOperation (in0:nd_sharded),59.49,1,DM,,,,,
0.25,SdpaDecodeDeviceOperation (in0:dram_interleaved),56.59,2,Other,,,,,
0.24,DeepseekGroupedGateDeviceOperation (in0:dram_interleaved),55.11,1,Other,,,,,
0.23,DeepseekMoEPostCombineTilizeDeviceOperation (in0:dram_interleaved),51.50,1,Other,,,,,
0.21,RotaryEmbeddingLlamaDeviceOperation (in0:dram_interleaved),46.83,6,Compute,,,,,
0.17,TilizeDeviceOperation (in0:dram_interleaved),38.78,14,TM,,,,,
0.16,ReduceDeviceOperation (in0:dram_interleaved),35.14,6,Compute,,,,,
0.15,PagedUpdateCacheDeviceOperation (in0:dram_interleaved),32.66,6,DM,,,,,
0.13,MeshPartitionDeviceOperation (in0:dram_interleaved),28.66,2,Other,,,,,
0.08,FillPadDeviceOperation (in0:dram_interleaved),17.89,5,TM,,,,,
0.05,InterleavedToShardedDeviceOperation (in0:dram_interleaved),11.97,6,DM,,,,,
0.04,EmbeddingsDeviceOperation (in0:dram_interleaved),9.95,4,Compute,,,,,
0.03,FastReduceNCDeviceOperation (in0:dram_interleaved),7.43,4,Other,,,,,
0.01,TernaryDeviceOperation (in0:dram_interleaved),2.00,1,TM,,,,,
