Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
31.82,SparseMatmulDeviceOperation (in0:dram_interleaved),5556.18,2,Other,15.19,22.65,18.92,5.28,19.22
14.90,AllGatherDeviceOperation (in0:dram_interleaved),2601.54,13,Other,,,,,
9.47,TilizeWithValPaddingDeviceOperation (in0:dram_interleaved),1653.70,3,TM,,,,,
8.09,ReshapeViewDeviceOperation (in0:dram_interleaved),1412.84,31,Other,,,,,
5.76,AllToAllCombineDeviceOperation (in0:dram_interleaved),1005.34,1,Other,,,,,
4.75,ReduceScatterDeviceOperation (in0:dram_interleaved),830.19,6,DM,,,,,
4.48,UntilizeDeviceOperation (in0:dram_interleaved),781.97,3,TM,,,,,
3.45,PermuteDeviceOperation (in0:dram_interleaved),601.85,7,TM,,,,,
2.97,UnaryDeviceOperation (in0:dram_interleaved),519.27,4,Compute,,,,,
2.57,MatmulDeviceOperation (in0:dram_interleaved),449.18,12,Compute,1.66,13.63,5.44,3.29,6.59
1.88,TransposeDeviceOperation (in0:dram_interleaved),328.71,7,TM,,,,,
1.84,BinaryNgDeviceOperation (in0:dram_interleaved),321.53,15,Compute,,,,,
1.21,SliceDeviceOperation (in0:dram_interleaved),211.99,13,TM,,,,,
1.19,AllToAllDispatchDeviceOperation (in0:dram_interleaved),207.77,1,Other,,,,,
1.10,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),192.22,11,TM,,,,,
0.99,MoeExpertTokenRemapDeviceOperation (in0:dram_interleaved),172.00,1,Other,,,,,
0.40,FullDeviceOperation,69.44,1,Other,,,,,
0.34,CopyDeviceOperation (in0:nd_sharded),59.49,1,DM,,,,,
0.32,DeepseekGroupedGateDeviceOperation (in0:dram_interleaved),55.11,1,Other,,,,,
0.31,TypecastDeviceOperation (in0:dram_interleaved),53.82,19,TM,,,,,
0.29,DeepseekMoEPostCombineTilizeDeviceOperation (in0:dram_interleaved),51.50,1,Other,,,,,
0.26,LayerNormDeviceOperation (in0:dram_interleaved),44.70,3,Compute,,,,,
0.25,RepeatDeviceOperation (in0:dram_interleaved),43.03,7,Other,,,,,
0.22,ConcatDeviceOperation (in0:dram_interleaved),38.65,4,TM,,,,,
0.17,LayerNormPreAllGatherDeviceOperation (in0:dram_interleaved),30.17,2,Other,,,,,
0.16,MeshPartitionDeviceOperation (in0:dram_interleaved),28.66,2,Other,,,,,
0.16,ReduceDeviceOperation (in0:dram_interleaved),28.54,3,Compute,,,,,
0.16,SdpaDecodeDeviceOperation (in0:dram_interleaved),28.36,1,Other,,,,,
0.15,TilizeDeviceOperation (in0:dram_interleaved),26.73,8,TM,,,,,
0.13,RotaryEmbeddingLlamaDeviceOperation (in0:dram_interleaved),23.49,3,Compute,,,,,
0.09,PagedUpdateCacheDeviceOperation (in0:dram_interleaved),16.31,3,DM,,,,,
0.04,FillPadDeviceOperation (in0:dram_interleaved),7.14,2,TM,,,,,
0.03,InterleavedToShardedDeviceOperation (in0:dram_interleaved),5.84,3,DM,,,,,
0.02,FastReduceNCDeviceOperation (in0:dram_interleaved),3.74,2,Other,,,,,
