Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
30.95,ReduceScatterDeviceOperation (in0:dram_interleaved),202.36,3,DM,,,,,
29.46,AllGatherDeviceOperation (in0:dram_interleaved),192.61,4,Other,,,,,
23.18,MatmulDeviceOperation (in0:dram_interleaved),151.56,3,Compute,14.78,17.95,16.89,1.82,16.02
8.31,BinaryNgDeviceOperation (in0:dram_interleaved),54.31,6,Compute,,,,,
3.72,TypecastDeviceOperation (in0:dram_interleaved),24.31,3,TM,,,,,
2.30,LayerNormPreAllGatherDeviceOperation (in0:dram_interleaved),15.02,1,Other,,,,,
0.73,TransposeDeviceOperation (in0:dram_interleaved),4.78,2,TM,,,,,
0.55,FillPadDeviceOperation (in0:dram_interleaved),3.58,1,TM,,,,,
0.35,ReduceDeviceOperation (in0:dram_interleaved),2.26,1,Compute,,,,,
0.31,UnaryDeviceOperation (in0:dram_interleaved),2.01,1,Compute,,,,,
0.15,SliceDeviceOperation (in0:dram_interleaved),0.97,1,TM,,,,,
